Molecule ChEMBL ID,smiles,pIC50,Xc-5d,Xch-6d,Xch-6dv,MDEC-33,Xch-7d,Xc-5dv,TopoPSA(NO),PEOE_VSA9,SlogP_VSA2,TopoPSA,Xc-3d,GGI9,TSRW10,GGI4,SMR_VSA6,EState_VSA8,EState_VSA3,AXp-1d,PEOE_VSA8,GGI8,JGI10,SlogP_VSA8,SMR_VSA5,ECIndex,GGI10,VSA_EState1,SlogP_VSA1,GGI5,Xpc-4d,Xch-5dv,JGI3,JGI9,EState_VSA2,GGI6,GGI7,SlogP_VSA5,JGI4,AATSC0d,AXp-2d,AATSC0p,ATSC1Z,SMR_VSA3,IC0,SlogP_VSA3,PEOE_VSA1,Xc-6dv,EState_VSA4,JGI6,JGI1,JGI7,SMR_VSA1,Xc-6d,GATS1d,VSA_EState3,PEOE_VSA10,MIC0,ATSC0i,pIC50_binary
CHEMBL73645,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(Cl)cc2)n1,6.207608311,0.2475252785940227,0.4850394524056011,0.1356571576539234,5.910028853455588,0.7589582957863451,0.0722378540056049,55.11,17.081783984545382,19.352630169103417,55.11,1.5131528933865903,0.1006327160493827,73.06046372654343,1.1516666666666668,5.316788604006331,20.26872416684796,10.97097259472782,0.4334633310446914,23.10370673165104,0.2020817586293776,0.0072609937761452,17.03503321046465,6.923737199690624,534,0.0871319253137434,2.031485151452684,5.316788604006331,0.4725,3.373082084738096,0.025,0.0551801801801801,0.0059195715323166,0.0,0.45718820861678,0.2916666666666667,5.693927994848461,0.0348989898989899,0.5872576177285316,0.2803431217760848,0.234465122624144,11.005540166205016,19.352630169103417,1.5644733184645094,0.0,5.316788604006331,0.0,28.41634747999668,0.0169328966154362,0.1666666666666666,0.0132575757575757,0.0,0.0,0.6672514956281643,3.8817312190765128,5.647177220767728,16.957065550315544,65.10137930533796,0
CHEMBL5179962,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,6.173925197,0.9276129740206736,1.1356482169592064,0.549368282769899,7.16086387472867,1.8978788517552008,0.3338846183806782,124.52,16.414440332662856,48.59294034998901,132.9,3.114493541128517,0.1937577160493827,88.58843233276721,1.6677777777777778,17.264370317534,20.00684051035284,23.87440995643109,0.4239229227130707,23.4895221671416,0.3220269589317208,0.0101646940788354,0.0,60.98121089936687,814,0.2439526578920518,26.07185800831748,14.938793199308895,1.3305555555555553,7.020693325402983,0.3320523691129282,0.0628720238095238,0.0066813005534269,16.84450403401724,0.7879365079365078,0.6606079931972789,44.08838122925306,0.0340362811791383,0.7471301020408163,0.2662214402309166,0.2688441423973134,116.12755102040816,14.690051906346504,1.736913652465481,20.232818806876185,10.423315998847038,0.046463427962861,37.667559606327046,0.0192179636082075,0.2428571428571428,0.0188745140913508,18.318861563241462,0.1841952859204231,0.9092331768388106,13.23681829904503,5.817862777835028,18.932469558082467,89.24078816869593,0
CHEMBL409104,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(Oc4ccccc4)c32)cc1,7.886056648,0.6857097790309196,0.4884762400988774,0.1443094337975365,8.610634659120294,0.710892992636543,0.1884056343978864,122.88,21.83370751658189,20.036661716451142,131.26000000000002,2.734840729873622,0.3046836419753086,78.99674447945101,1.311666666666667,10.742580001116716,15.843987526856438,28.43724770763193,0.4348385876128705,0.0,0.2721009700176366,0.0077113795295613,0.0,4.895483475517775,728,0.200495867768595,28.607580530433964,20.618416692524708,1.0175,4.895960232478906,0.03125,0.0509259259259259,0.0121873456790123,16.514348207639983,0.7087528344671201,0.3281958616780045,5.563451491696996,0.0327916666666666,0.6617283950617282,0.2892612421782431,0.2782929078725609,86.2503703703704,0.0,1.793218387490847,14.817828337479405,10.05365155780638,0.0196418550329596,0.0,0.018173149601721,0.203125,0.0088701584237298,17.949197122200808,0.1443375672974064,0.9235074626865676,12.046232553638308,11.49902366656781,20.00696488573231,75.93762723605717,1
CHEMBL5186025,O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1cc2cc(Br)ccc2o1,7.420216403,0.4210064456955616,0.5729551693299695,0.1596821803398981,11.489010251212756,1.0237797134866928,0.0800516361982987,83.7,5.687386274683562,17.526044461473713,83.7,1.987586983623233,0.1500154320987654,76.26897661051584,1.471666666666667,5.316788604006331,47.70387532275514,16.8338579080228,0.4288585853873921,19.895114737826617,0.2600308641975308,0.0085823442052398,10.969244356107035,0.0,570,0.1544821956943169,7.201965501138447,10.742580001116716,0.8547222222222222,4.41260013281616,0.0607127825494394,0.0591168091168091,0.0071435920047031,17.37911215099665,0.4867120181405895,0.2700538548752834,16.118236094643258,0.0459895833333333,0.6686851211072664,0.2791097841844427,0.3766929843313364,-12.27335640138407,5.425791397110385,1.866110831880824,4.794537184071822,9.733939541059678,0.0,14.331663246129622,0.0187196930054072,0.2142857142857142,0.0112522439531368,14.006225305196992,0.0,0.804202650256984,7.452822123480042,5.583020141642242,35.00236001973613,53.806748929012464,1
CHEMBL457047,NS(=O)(=O)c1cccc2c(O)cccc12,3.920818754,0.5534465134462357,0.1360827634879543,0.0481125224324688,3.965406456500188,0.276854537612742,0.2032943853365872,80.39,4.895483475517775,13.524324379169643,88.77,1.9917443213536208,0.0,47.69971683927919,1.0444444444444445,0.0,0.0,10.772448428929591,0.4374386603524931,10.772448428929591,0.0,0.0,10.772448428929591,4.895483475517775,152,0.0,22.50860166288738,5.138973737607942,0.6041666666666666,3.108659226206233,0.0,0.0677083333333333,0.0,10.64499530880168,0.12,0.0,0.0,0.0497354497354497,0.7899305555555557,0.2974716208699532,0.3391278665114843,71.0277777777778,0.0,1.813983606387077,10.023291153407584,5.106527394840706,0.0170103454359942,0.0,0.02,0.25,0.0,13.524324379169643,0.1178511301977579,1.019076923076923,15.49576388888889,5.749511833283905,21.657451872349213,38.6723343217156,0
CHEMBL194721,FC(F)(F)c1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccccc1Cl,8.698970004,0.613663419223244,0.3860827634879543,0.1035355953487493,7.254141289985701,0.5828058540967718,0.1129463682544363,78.52000000000001,28.07074109842195,19.93591408378884,78.52000000000001,2.794493751508241,0.205625,77.17505782850684,1.4438888888888894,10.633577208012662,30.56949129180149,16.891473266983386,0.4321934855227822,11.884229846296638,0.3323255228017132,0.0092474793852204,11.033401435232523,6.176298517443475,630,0.2034445464748495,40.0924118035644,10.633577208012662,1.0730555555555554,4.7894169631122425,0.0322748612183951,0.0510335917312661,0.008225,10.97097259472782,0.7983219954648526,0.5295493197278912,5.563451491696996,0.037022792022792,0.6775,0.2896676017667537,0.2410524160482899,-5.182500000000019,19.93591408378884,1.863356531359715,6.176298517443475,15.617555728959871,0.0038967480399284,11.713544289229338,0.0199580498866213,0.2258064516129032,0.0135781876853305,13.17124514302446,0.1178511301977579,1.004033296146915,5.798526282936907,11.381314269532025,22.54385242276335,131.509295168795,1
CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,5.27572413,0.8129683344847434,0.8947647427621803,0.2728081499023366,17.192256111560198,1.4105795174833695,0.2340598506022107,101.18,41.76744527324216,74.44509935450596,101.18,2.3748523311393903,0.2790740740740741,92.03553564340564,2.1366666666666667,32.84803314676356,14.867866772744891,73.98831172604042,0.4208687625191631,56.06714487895081,0.4321302595112118,0.0063884198781559,27.69631121298732,13.08951281182515,1083,0.1980410162228344,9.31603814598354,5.316788604006331,1.5599999999999996,6.707866696457462,0.0923923746778764,0.0553599374021909,0.0073440545808966,6.031114512338072,1.1833560090702944,0.7153840702947846,16.82083097824245,0.030093896713615,0.649825315775329,0.2611989144071565,0.2195853345965901,35.707874227358246,29.068380840707643,1.6367891805129138,27.415450133768843,19.10378206329236,0.0,16.466376423778055,0.0176620299861237,0.127906976744186,0.0117276077097505,19.120474506015515,0.0,0.5873856523832452,3.369418317619284,5.647177220767728,15.51833826911356,98.77786556441814,0
CHEMBL5173190,COc1cc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)ccn1,7.0,0.0833333333333333,0.3860827634879543,0.1633259920986403,7.214380516790267,0.5027513096575085,0.0416666666666666,118.23,13.530619164203545,46.43736669601301,118.23,2.135428473914548,0.1346913580246913,79.4867484874139,1.1222222222222225,12.426586145283864,25.814919345561943,11.6978511142704,0.449130815839339,35.98325257869411,0.3452144746787604,0.0092434909239316,0.0,57.594474154142944,837,0.2033568003264973,10.532024748147226,15.37044016181271,0.8894444444444444,3.408358123784467,0.150125991416153,0.0593093093093093,0.0053876543209876,36.48495468627358,0.5380498866213151,0.3229875283446711,50.28522480086613,0.0287749287749287,0.5634566326530612,0.3031480837730119,0.2121551899619792,21.635204081632647,20.498130741555613,1.6211019768683594,15.95222176079788,20.10730311561276,0.0,30.519844355323485,0.0173564479555262,0.2419354838709677,0.0104189525272474,19.06280027574374,0.0,0.9767187713443788,12.71311715060022,6.103966387748303,15.593402484920368,82.20784044027792,1
CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,7.420216403,0.5508638320899772,0.4109876377148447,0.2403318947858599,3.708251552681783,0.5022581447912882,0.2062394778460763,80.05,22.35571992749502,28.96464958307108,133.59,2.525104333839822,0.1996990740740741,75.07766610183155,1.2961111111111112,18.40630141583148,41.37274584897895,16.77513600861203,0.4412901779115503,11.332896515558172,0.1851851851851851,0.0060131279121178,0.0,48.98987809858954,625,0.0901969186817671,6.835194934157429,10.633577208012662,0.5105555555555555,4.025881490592399,0.1054092553389459,0.0470920138888888,0.0110943930041152,17.24007624490968,0.3749659863945576,0.29343820861678,45.26382618582424,0.0446934865900383,0.6089129529362766,0.3019883318289437,0.3383115628877134,49.62182423990008,15.284745645900747,1.706016613124116,15.962381260215391,15.05072814506601,0.0589255650988789,35.90058265407369,0.0149986394557823,0.2407407407407407,0.0133381003916718,9.211688121125167,0.1443375672974064,1.0094149835036614,6.873065605766906,5.760247418874442,20.05922206910057,80.65077536567586,1
CHEMBL272387,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)cc1,7.366531544,1.085847385948909,0.3966088018758157,0.1146516147547332,6.481381388921081,0.6171693870871646,0.3088731220310743,173.81,21.165739500402672,28.454458700780084,190.57,3.899384541433713,0.3278086419753087,75.64309389140435,1.2755555555555558,10.742580001116716,15.843987526856438,11.374772549367124,0.4304885722837718,5.563451491696996,0.3381125598387503,0.008927938707553,0.0,9.79096695103555,572,0.1964146515661667,45.3856659517387,21.0205274763326,1.3888888888888884,5.954167236482129,0.03125,0.0567411924119241,0.0149003928170594,21.06610344550325,0.7455328798185941,0.2656604308390022,5.563451491696996,0.037516339869281,0.8441814595660748,0.2985535213869902,0.3436577852853136,125.26035502958584,0.0,2.0385312908234203,24.84111949088699,5.316788604006331,0.0392837100659193,0.0,0.0240494477360836,0.3035714285714286,0.0102177088784231,21.630131152729696,0.2886751345948128,1.140129929336677,16.629528298870103,0.0,25.35279288412312,71.48732558759234,1
CHEMBL3421973,CN1CCN(c2ccc(Nc3ncc(Cl)c(-c4c[nH]c5cnccc45)n3)cc2)CC1,7.698970004,0.3587108710533592,0.509679700787487,0.1734369712319576,8.344246029174005,0.7952233575210065,0.1316681496364307,72.97,28.626949169432205,58.0625214209668,72.97,1.840873975918055,0.1218827160493827,79.92634296515011,1.3600000000000003,43.44339594118429,66.36566240601977,16.66490058957628,0.4314657774528075,60.89716102240536,0.2182067271352985,0.006835948416976,22.16030441862652,0.0,884,0.1572268135904499,0.0,10.216698334856808,0.8613888888888889,4.451763224742505,0.0360843918243516,0.0366030092592592,0.0046877967711301,0.0,0.6808616780045352,0.3819444444444444,0.0,0.0323809523809523,0.5813609467455623,0.2772140081522781,0.2331018388166938,21.98224852071005,24.83582381463931,1.549161339786394,0.0,20.100586586654494,0.0,48.33278832211191,0.0189128243890148,0.1617647058823529,0.0123207885304659,0.0,0.0,0.6778217011995636,4.813349132863023,0.0,16.177092660425462,86.95004436666687,1
CHEMBL3934257,COc1cc(F)ccc1-c1nc(Nc2cc(F)cc(CS(=N)(=O)C3CC3)c2)ncc1F,6.387216143,0.5682836946938083,0.6115114228601485,0.4867771354268784,10.492000272107806,0.7783881912407024,0.3445773832217175,87.96,28.788506905969324,26.5365911053186,96.34,3.059071541872868,0.3006327160493828,85.75313593048187,1.9150000000000005,12.426586145283864,15.284745645900747,5.563451491696996,0.4337162330359052,22.567142864824344,0.3756535021415973,0.0085450464238343,11.257379486545457,23.84443488258098,788,0.2392612998673604,67.5659757159187,10.05365155780638,1.2849999999999997,5.487163145510007,0.5711142625940433,0.0645833333333333,0.0093947723765432,39.64540851222838,0.8595011337868482,0.5356079931972789,18.40509473754901,0.0407446808510638,0.7124000000000003,0.2863526765864663,0.2894218398104243,75.86880000000002,9.967957041894415,1.8897726670558133,15.481865793078716,10.05365155780638,0.0510310363079828,31.17122095438832,0.0191000251952632,0.2647058823529411,0.0144758917080345,22.11700658898898,0.1020620726159657,0.9603466358734224,2.666112383023319,23.07788151022416,22.14955818119576,145.1670821760083,0
CHEMBL509406,Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F)n1C(C)C,9.0,0.5792701425559696,0.4267522527973364,0.1630076772386539,12.15321201178449,0.7787900891150429,0.1691635543338046,87.97,23.65106662977161,56.50515029448526,87.97,2.6965493467809782,0.2771913580246914,84.34272749707658,2.2638888888888893,25.45397339850868,30.485422501704765,11.381314269532025,0.4384663363786555,17.771067932979484,0.4522707231040564,0.0095345654384316,11.387855989696922,45.69653650321982,1026,0.2765023977145188,31.198052518267552,10.633577208012662,1.3752777777777778,5.77494597653563,0.0288675134594812,0.0545454545454545,0.0081526870007262,29.289400425827875,0.8465759637188209,0.6024305555555556,48.91335164814997,0.0427148846960167,0.6444948349710256,0.2878278280714254,0.2209103372025986,25.472411186696977,29.73573354548979,1.650739711906098,0.0,20.100586586654494,0.0,37.95240412729017,0.0180122545472089,0.2162162162162162,0.0150607638888888,13.575367279421462,0.0,0.7981910583552491,5.807466048396265,17.335553333894282,16.343326059839242,138.722363975505,1
CHEMBL599987,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])cc1c(O)cccc12,5.244125144,0.7972987213193061,0.15876322406928,0.060140653040586,18.947800018862026,0.4615584518302708,0.1619400444685259,141.13,15.87298675497946,31.318725916132344,141.13,2.097074553361613,0.0,58.136901539809614,2.804444444444445,0.0,0.0,0.0,0.4329709984177557,16.838815497391202,0.0408163265306122,0.0,21.544896857859182,0.0,305,0.0,0.0,0.0,1.9861111111111112,5.173912889019588,0.0,0.0486111111111111,0.0,27.294408691143087,0.6710204081632655,0.2395833333333333,10.357988675768818,0.0609661835748792,0.8193359375,0.2766880409876674,0.218078749968499,-24.8671875,0.0,1.6629947374527556,0.0,20.426109579362823,0.0,12.13273413692322,0.0191720116618075,0.2,0.0171130952380952,30.14395781225232,0.0,0.6781182079506415,50.07059429327287,5.749511833283905,16.535574888847165,46.75845249642944,0
CHEMBL180814,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H](N)CC3)nc12,7.769551079,1.248247958235262,0.4013747150773105,0.1695552357246171,8.515087367992324,0.7323819517461818,0.5490642774067278,114.85,11.092327047130851,53.56222238073968,123.23,3.1529921651696493,0.4143672839506174,83.45986198119937,1.938888888888889,19.41213256936071,24.262944811688616,11.6978511142704,0.4346084493561284,37.4543896293445,0.5283525447215923,0.0111810019385776,5.647177220767728,62.48995762966072,857,0.402516069788797,33.912011534408464,15.787319034968563,1.1911111111111108,7.288155108242403,0.0288675134594812,0.0449494949494949,0.0098658877131099,22.959196738575432,0.9641269841269842,0.6788903061224489,51.01211842894368,0.0395691609977324,0.6707692307692309,0.2868199982206558,0.261294397606756,138.69159763313607,18.903274214160103,1.6484203130930437,10.023291153407584,15.787319034968563,0.0608580619450184,42.581301478852325,0.02095928226363,0.25,0.0154293251391465,13.154659938128988,0.25,0.9174311926605504,7.874722953613646,11.92182916558333,17.569460604232372,100.92494158035412,1
