Molecule ChEMBL ID,BCUTi-1l,BCUTm-1l,BCUTc-1l,BCUTs-1l,BCUTd-1h,SlogP_VSA2,SpMax_A,TopoPSA(NO),BCUTpe-1l,BCUTi-1h,BCUTse-1l,Xch-6dv,BCUTZ-1l,MID_O,BCUTare-1l,TopoPSA,Xch-6d,VR3_D,PEOE_VSA1,MID_N,Xch-7d,BCUTv-1h,SMR_VSA7,Xc-5d,SlogP_VSA3,VR3_Dzare,BCUTp-1h,BCUTdv-1h,VR3_Dzpe,SRW09,BCUTp-1l,VR3_Dzse,Xch-5dv,piPC3,SlogP_VSA6,PEOE_VSA8,VR3_Dzi,VE1_Dzm,Xc-5dv,BCUTd-1l,VE2_Dzm,BCUTse-1h,VE1_DzZ,HybRatio,VE2_DzZ,GGI3,nBondsA,BCUTare-1h,VR3_Dzv,BCUTdv-1l,pIC50_binary
CHEMBL188095,10.945869767160843,11.696787552706825,-0.5045596786984994,1.2726246768052103,3.303875692128003,15.642932330583909,2.534496212648646,81.67,2.2298401325508714,14.55108166935607,2.425611766912388,0.0958613977374594,5.683672102899534,9.357615668991729,2.180638653894308,81.67,0.3637337069015859,6.358295438835299,14.2605412856941,2.197354820485004,0.6917355533887656,22.45586772714289,62.59542313744164,0.5906127940630685,24.180936835836416,6.369204817417471,2.207862523549665,6.039247809058388,6.368254287998875,7.034387929915503,0.7182701414021959,6.3680407677811095,0.0228217732293819,5.031254581298992,39.54352346343322,22.694292703047893,6.366055807525115,5.374878958122922,0.1364919543275614,0.9725929905158632,0.1791626319374307,3.7372764901887647,5.374746603202175,0.391304347826087,0.1791582201067391,2.7013888888888893,16,3.576589860102468,6.359201291241231,0.7739923224295411,1
CHEMBL411423,10.937522405451588,11.688692646426473,-0.5243299869773216,1.2180557564277124,4.0222622054027015,34.013359516735186,2.5068018847941267,86.72,2.22402312514856,17.430706340466088,2.41998536918412,0.1425545728000096,5.676350739888272,9.58166806954253,2.174450188625812,86.72,0.4744588898866225,6.797406087628743,23.67044788720551,4.298708526800418,0.9590069962220772,20.91558922727119,53.85242546892819,0.9516092177794292,17.391657324441304,6.800776504544947,2.015256207218139,7.014108873767208,6.800563608610774,7.563719668414366,0.5269409132351306,6.8008939433038895,0.0600895728543784,5.224401683597868,47.11814091935609,23.56734090070088,6.798057705622492,5.919141237171375,0.1938820222124166,0.9726731495170808,0.164420589921427,4.030682579901656,5.918700193307928,0.3846153846153846,0.164408338702998,3.1597222222222223,20,4.1245792786211375,6.798107688183895,0.9871721086750632,0
CHEMBL179180,10.953171349225808,11.704348427218322,-0.5244264056211692,1.1624058859808517,4.025194091910936,42.67382790475848,2.459755566391333,74.22000000000001,2.241271161945411,17.430703787009502,2.437315385789072,0.0736280405864602,5.692673965470561,11.578012990575086,2.191521524099439,74.22000000000001,0.1950083285868333,6.557962509485898,24.0539792100409,0.0,0.4676246847783099,22.45586821479579,46.98428721620798,0.6341971654233106,11.21535880699783,6.5591303810832216,2.207912084155225,7.014096882526975,6.559088816742347,0.0,0.5269430171044129,6.559442892142287,0.0,4.7318028369214575,36.39820241076966,24.97437738277524,6.558674265347498,5.664218236215445,0.1118061857708758,0.9726979180961516,0.1716429768550135,4.030662067108933,5.663694068117268,0.4347826086956521,0.1716270929732505,2.0,12,4.124564656960345,6.563135974445553,0.7740001577973575,0
CHEMBL176222,10.951831777827508,11.703501237142593,-0.524412926036639,1.1435272039202191,4.025404368582097,29.890647422802083,2.490602740113296,64.99000000000001,2.2398093106701844,13.64321429211154,2.436055411399644,0.4669110868292068,5.692148752849521,9.57337241543916,2.18902559270722,64.99000000000001,0.5882913748295799,6.739249176644292,19.31711625624085,0.0,0.9524820902596576,22.45587210158349,52.547738707904976,0.717530498756644,11.21535880699783,6.745891715731762,2.207987797566405,6.02256889909585,6.745353789154069,7.760893195851024,0.7412234056750049,6.745174673724425,0.375,4.855928904335275,36.39820241076966,18.90801031431363,6.744231579793088,5.82688055733241,0.1599187082033446,0.9728896574958638,0.1664823016380688,3.714593878887853,5.826901725762268,0.5517241379310345,0.1664829064503505,2.1319444444444446,12,3.555535555750968,6.7384557218612935,0.7739971601467508,0
CHEMBL436337,10.319766065057571,11.690472361703094,-0.5293556145969296,0.2989376830989649,4.043963466003956,26.00187390274933,2.497692623256472,77.4,2.227986537979559,17.430704828923815,2.4238377700825087,0.1595603367969093,5.678943706268806,7.1626340225117815,2.178226646298199,85.78,0.4620275878293181,6.6734597904409005,9.303962601591405,4.287625600462317,0.7103770973295829,24.44183394881027,95.6836028682434,1.0568519521415831,22.74434607676364,6.66778457567619,2.954593187896478,7.014104945310663,6.66811731747385,7.050122520269059,0.5269526783697995,6.66872166533518,0.0322748612183951,5.190871344399189,83.75825536551872,17.447681337993632,6.670264148648362,5.729804132531616,0.2334045874413365,0.9713118362902988,0.1685236509568122,4.030663289279806,5.729156904738048,0.125,0.1685046148452367,3.263888888888889,22,4.1245670187266805,6.675547286448153,0.6442323671627547,1
CHEMBL3598149,10.946068768805134,11.69663589465464,-0.4395049779308725,1.216910994953908,4.022259239180112,26.24375075636649,2.543327772110712,71.66999999999999,2.2322709503658813,17.431209271247894,2.4279500617674694,0.1268252356419477,5.684453413199908,5.222192832466382,2.1827748047580577,71.66999999999999,0.4212490502577016,6.536649148485418,5.106527394840706,4.383626921083425,0.7863341756897824,22.455868595527228,94.14876031564572,1.099235904586655,6.176298517443475,6.534990481315625,2.2081033794380995,7.014442746339547,6.534945484156733,7.065613363597717,0.5268628515325284,6.53530094825954,0.025,5.241085420592904,60.79414718776757,11.760295063310071,6.537216150239467,5.566174274108195,0.2074533744527532,0.9725527355833437,0.1739429460658811,4.030860678364952,5.565686378228013,0.0454545454545454,0.1739276993196254,3.763888888888889,22,4.124799802890331,6.545688306878027,0.7740061134344371,1
CHEMBL3695890,10.932318494365532,11.682932903622604,-0.4633754715286498,1.27768713311398,3.314538318651716,15.458257898090068,2.5167238714801563,46.92,2.2205326081555303,14.551568278503636,2.4164281369838774,0.2166950497309313,5.6714503547515145,1.7809093893977654,2.1707513363615054,46.92,0.6198816836171133,6.763782720385889,9.883888251797686,6.259567941503846,0.8597342447205399,20.927477816572456,125.27056006332516,0.6983926562147486,6.544756405912575,6.765919220631205,2.025119527368038,6.021960029933281,6.765733655203862,7.195187320178709,0.7518666197260966,6.765568948756538,0.0279508497187473,5.286371295529636,97.3228261016887,41.09874796776524,6.766344709316111,5.809953295354793,0.2658708807020721,0.9779261189388748,0.1659986655815655,3.701970297471116,5.809948288447486,0.1612903225806451,0.165998522527071,2.7986111111111107,28,3.5438183125346514,6.762724270662914,0.9934876310909702,1
CHEMBL237730,10.94327781829722,11.694078273940168,-0.4947997350678429,1.2189340934280932,4.0221172908391765,16.983012412144063,2.386962811636853,75.63,2.23206458176834,17.43070417201207,2.4280193867873328,0.0758903002102465,5.682740320697722,7.243298374341164,2.182199263817108,75.63,0.2194160968212876,6.640304828427848,15.160178952647083,2.0188763022517344,0.4234633394885577,20.91315451073045,94.04437963479808,0.7433139218198525,23.93641373035388,6.642659156969768,2.006423682665806,7.01410265369115,6.642488575727232,0.0,0.5269537275069385,6.642594655284662,0.0,4.932673752626544,60.6636706846161,18.52902952053558,6.642888011117461,5.732484529045826,0.1510379087545511,0.9724974635526882,0.1686024861484066,4.030645989846315,5.732039777799753,0.2307692307692307,0.1685894052294045,2.5,18,4.124562224699643,6.641976020490304,0.9950203325736832,1
CHEMBL215126,10.943927420527174,11.695066490801636,-0.5247255051354187,1.261792842659755,3.217618884084021,29.56992598141872,2.395189736757833,72.83000000000001,2.2321049176473213,13.643422476261392,2.428148048397581,0.080187537387448,5.683443799252768,9.257217318952922,2.182348289957153,72.83000000000001,0.2381448361039201,6.637778953605236,14.580253302440804,0.0,0.3587007466386507,20.91457267786481,94.54729521156273,0.3606849769385113,17.63618042992384,6.6402202774118,2.0077473598069955,6.023647713496152,6.639614967564173,0.0,0.7415065874689324,6.63938940102873,0.0,4.914491433543353,66.73003775307771,18.40509473754901,6.637787835601063,5.734970909245559,0.1076776472455872,0.9726003377467348,0.1686756149778105,3.714370548061464,5.734944717143546,0.3103448275862069,0.168674844621869,2.0625,18,3.55540168958673,6.628377481116918,0.9878207079130086,0
CHEMBL149438,10.95390064088298,11.704805896608814,-0.5097170828431464,1.1941727864317209,4.023031504794544,31.02446788501382,2.428381334728265,86.35,2.2428960454063103,14.693165634843243,2.43891538478684,0.1864027245880219,5.693513731568308,7.160806200025463,2.193007525222056,86.35,0.4306294927478044,6.491943903767343,9.843390348640757,6.538996378907179,0.5851801457977035,20.891932536612952,46.13760484581866,0.9397572717994293,30.725693241748992,6.494639860652306,1.984217190888856,6.0238360752006415,6.494784581167592,7.002155954403621,0.7410960735375922,6.494754412392464,0.0223606797749978,4.763241740558586,29.060005457918265,19.51033443475116,6.496288403351929,5.563149359806527,0.135255047300859,0.9725653284333956,0.1738484174939539,3.715014120067144,5.563157396943866,0.64,0.1738486686544958,2.326388888888889,11,3.5559899217709425,6.498501135629924,0.9876601708328022,0
CHEMBL509369,10.954398147515665,11.705310535572858,-0.5105038066811385,1.2850400204561676,3.314704786679872,26.730877239279422,2.5198395925960644,73.58,2.242171181459059,17.42477325265546,2.438004753723027,0.1611140154582972,5.69357774223709,7.466993880182874,2.1924582057263584,73.58,0.480301762971208,6.533777201053495,19.14735295023216,4.333662710367525,0.8931724542843964,22.455868840334062,82.89138082910026,0.6773548975236177,11.339293589984395,6.535419590656374,2.2078782659745904,7.004065619867912,6.535030470758011,7.208600337960199,0.5458495461649084,6.53479595949655,0.0279508497187473,5.117245029154514,60.79414718776757,16.782928377051398,6.538247996981649,5.560886943718912,0.1529814058205762,0.9727090026902872,0.173777716991216,4.009968196241109,5.560820768507121,0.1666666666666666,0.1737756490158475,2.6736111111111107,22,4.1077270173041205,6.538634472360177,0.773995767619718,1
CHEMBL298187,10.33793627586891,11.704383962344332,-0.5245603599679772,0.6240319237284216,3.188253254131214,24.360155371549627,2.408809647997081,73.86000000000001,2.2399536246301444,14.540345482029911,2.436581875530264,0.1965504948603104,5.692707725776772,9.685300599096609,2.1887237716608765,99.16,0.4861504813893509,6.72220170438504,14.210588861400147,1.9822138281176933,0.6578475412963624,24.4342354608695,82.87957405021304,0.3654508901400061,11.21535880699783,6.722820191431988,2.9164551450684084,6.023897996416079,6.722100278564379,6.78332520060396,0.7511404957788523,6.721629562291764,0.0883883476483184,4.9362708788073935,66.73003775307771,6.4208216229260096,6.72128000258946,5.838787100855595,0.1576420556299879,0.9773104320333208,0.1668224885958741,3.705380450750032,5.838803280521662,0.2592592592592592,0.1668229508720475,2.2569444444444446,18,3.546913147600702,6.715082435904842,0.659372448494551,0
CHEMBL3596278,10.947268460291596,11.69797462037896,-0.5282223157423617,1.217037432346905,4.022259786333118,33.51995333917358,2.5452614473236213,81.41999999999999,2.234468558655086,17.431210027654956,2.430266131849605,0.1643695609292909,5.686078490990616,7.129264706658548,2.1848094696224893,81.41999999999999,0.4212490502577016,6.612191354676932,14.410489996432108,4.385419879212449,0.766405316378274,20.906641759887595,70.42411021975492,1.0762240400103724,19.14187654628206,6.610501719592527,2.003272024278504,7.014445950645835,6.610934318531085,7.065613363597717,0.5268556315148429,6.611374747226894,0.025,5.132115191633965,36.39820241076966,17.802135892458033,6.613614782939413,5.652982063448163,0.1970736868143196,0.9725459983128174,0.1713024867711564,4.030868494419726,5.6526258567071785,0.2608695652173913,0.1712916926274902,3.763888888888889,17,4.124805956700219,6.625072662177334,0.9975701190212628,0
CHEMBL391470,10.946824319960482,11.69770500866978,-0.5247411130331674,1.261793567353507,3.2091432045501134,28.770659556000982,2.39215961089417,81.79,2.2359165481606027,14.54790994220717,2.43193337541908,0.0633270379187234,5.6864495014691805,9.482542897947802,2.1860118629790954,81.79,0.2194160968212876,6.40953376067781,18.997404239494152,2.018397532840305,0.4068132690711196,20.90611389066041,65.54856345311278,0.2539338936857123,17.63618042992384,6.412485967125729,1.9993468870583733,6.022828479194814,6.411928438910104,6.293419278846481,0.7415045663148552,6.411743601930814,0.0304290309725092,4.819272992650152,53.27535991507514,12.84164324585202,6.4100049791562,5.479618626883392,0.0891120674522415,0.9727676025337288,0.1767618911897868,3.714558380663732,5.479594793241128,0.36,0.176761122362617,1.5277777777777777,17,3.5555858609295345,6.401762839428611,0.9878213126029008,0
